char,observations,max_level,min_level,activity_days,days_since_start,unique_zones,unique_sessions,guild_count,level_gain,has_guild,race_encoded,class_encoded,obs_per_session,zone_per_day,level_per_day,zones_per_obs,is_late_joiner,no_guild,is_heavy_player,is_light_player,is_max_level,is_static,stalled_leveller,is_low_level,progression_ratio,guild_hopper,is_explorer,obs_x_level,activity_x_guild,churned
2140,9,31,30,91,151,2,2,0,1,0,2,1,3.0,0.021739130434782608,0.33695652173913043,0.2,0,1,0,1,0,1,1,1,0.03125,0,0,279,0,1
2145,522,70,68,254,3,23,53,1,2,1,3,5,9.666666666666666,0.09019607843137255,0.27450980392156865,0.04397705544933078,0,0,0,0,1,0,0,0,0.028169014084507043,0,0,36540,254,0
2146,59,42,40,252,3,11,15,0,2,0,4,8,3.6875,0.043478260869565216,0.16600790513833993,0.18333333333333332,0,1,0,1,0,0,0,1,0.046511627906976744,0,0,2478,0,0
2150,98,1,1,271,0,1,72,1,0,1,1,8,1.3424657534246576,0.003676470588235294,0.003676470588235294,0.010101010101010102,0,0,0,1,0,1,1,1,0.0,0,0,98,271,0
2156,89,60,60,212,54,21,15,1,0,1,3,5,5.5625,0.09859154929577464,0.28169014084507044,0.23333333333333334,0,0,0,1,0,0,1,0,0.0,0,0,5340,212,0
2158,863,70,70,271,0,37,109,1,0,1,2,1,7.845454545454546,0.13602941176470587,0.25735294117647056,0.04282407407407408,0,0,0,0,1,0,1,0,0.0,0,0,60410,271,0
2160,84,46,44,244,29,12,13,0,2,0,0,1,6.0,0.04897959183673469,0.18775510204081633,0.1411764705882353,0,1,0,1,0,0,0,1,0.0425531914893617,0,0,3864,0,0
2166,1611,70,70,256,0,51,205,1,0,1,4,4,7.820388349514563,0.19844357976653695,0.2723735408560311,0.03163771712158809,0,0,0,0,1,0,1,0,0.0,0,1,112770,256,0
2197,421,70,67,269,3,37,83,2,3,1,3,2,5.011904761904762,0.13703703703703704,0.25925925925925924,0.08767772511848342,0,0,0,0,1,0,0,0,0.04225352112676056,0,0,29470,269,0
2198,51,70,70,262,1,9,11,1,0,1,4,7,4.25,0.034220532319391636,0.2661596958174905,0.17307692307692307,0,0,0,1,1,0,1,0,0.0,0,0,3570,262,0
2202,4049,70,70,272,1,76,240,1,0,1,3,2,16.800829875518673,0.2783882783882784,0.2564102564102564,0.018765432098765432,0,0,1,0,1,0,1,0,0.0,0,1,283430,272,0
2205,151,23,11,199,16,11,40,1,12,1,1,6,3.682926829268293,0.055,0.115,0.07236842105263158,0,0,0,0,0,0,0,1,0.5,0,0,3473,199,0
2206,8,7,7,46,29,1,7,0,0,0,4,2,1.0,0.02127659574468085,0.14893617021276595,0.1111111111111111,0,1,0,1,0,1,1,1,0.0,0,0,56,0,0
2210,6,59,59,113,28,3,2,1,0,1,3,5,2.0,0.02631578947368421,0.5175438596491229,0.42857142857142855,0,0,0,1,0,1,1,0,0.0,0,0,354,113,1
2211,1456,70,70,217,32,36,89,1,0,1,4,2,16.177777777777777,0.1651376146788991,0.3211009174311927,0.024708304735758406,0,0,0,0,1,0,1,0,0.0,0,0,101920,217,0
2220,162,31,23,51,199,17,9,1,8,1,2,6,16.2,0.3269230769230769,0.5961538461538461,0.10429447852760736,1,0,0,0,0,0,0,1,0.25,0,0,5022,51,1
2230,5,60,60,0,119,3,1,1,0,1,4,2,2.5,3.0,60.0,0.5,0,0,0,0,0,1,0,0,0.0,0,0,300,0,1
2232,39,36,35,83,188,5,11,1,1,1,1,1,3.25,0.05952380952380952,0.42857142857142855,0.125,1,0,0,0,0,0,1,1,0.02702702702702703,0,0,1404,83,0
2240,695,69,49,273,0,32,70,1,20,1,4,2,9.788732394366198,0.11678832116788321,0.2518248175182482,0.04597701149425287,0,0,0,0,0,0,0,0,0.2857142857142857,0,0,47955,273,0
2241,143,70,70,110,0,14,51,1,0,1,1,8,2.75,0.12612612612612611,0.6306306306306306,0.09722222222222222,0,0,0,0,1,0,1,0,0.0,0,0,10010,110,0
2244,37,25,23,247,11,7,11,1,2,1,4,4,3.0833333333333335,0.028225806451612902,0.10080645161290322,0.18421052631578946,0,0,0,1,0,0,0,1,0.07692307692307693,0,0,925,247,0
2254,828,70,70,272,0,35,146,1,0,1,3,5,5.63265306122449,0.1282051282051282,0.2564102564102564,0.04221954161640531,0,0,0,0,1,0,1,0,0.0,0,0,57960,272,0
2260,798,70,62,63,97,22,50,1,8,1,4,4,15.647058823529411,0.34375,1.09375,0.02753441802252816,0,0,1,0,1,0,0,0,0.11267605633802817,0,0,55860,63,1
2269,58,23,23,150,0,1,21,2,0,1,2,0,2.6363636363636362,0.006622516556291391,0.152317880794702,0.01694915254237288,0,0,0,1,0,1,1,1,0.0,0,0,1334,150,1
2275,16,2,2,134,0,1,13,1,0,1,4,7,1.1428571428571428,0.007407407407407408,0.014814814814814815,0.058823529411764705,0,0,0,1,0,1,1,1,0.0,0,0,32,134,1
2276,38,25,24,69,201,4,9,0,1,0,2,0,3.8,0.05714285714285714,0.35714285714285715,0.10256410256410256,1,1,0,0,0,0,1,1,0.038461538461538464,0,0,950,0,0
2277,81,70,70,10,25,12,9,1,0,1,3,2,8.1,1.0909090909090908,6.363636363636363,0.14634146341463414,0,0,0,0,1,0,0,0,0.0,0,0,5670,10,1
2281,14,42,42,15,11,2,6,1,0,1,0,1,2.0,0.125,2.625,0.13333333333333333,0,0,0,0,0,1,0,1,0.0,0,0,588,15,0
2288,384,66,60,257,0,15,44,1,6,1,1,1,8.533333333333333,0.05813953488372093,0.2558139534883721,0.03896103896103896,0,0,0,0,0,0,0,0,0.08955223880597014,0,0,25344,257,0
2289,386,66,60,257,0,16,45,0,6,0,1,1,8.391304347826088,0.06201550387596899,0.2558139534883721,0.041343669250646,0,1,0,0,0,0,0,0,0.08955223880597014,0,0,25476,0,0
2293,107,57,56,62,209,14,6,0,1,0,4,4,15.285714285714286,0.2222222222222222,0.9047619047619048,0.12962962962962962,1,1,0,0,0,0,1,0,0.017241379310344827,0,0,6099,0,1
2295,24,60,60,0,271,7,1,0,0,0,4,4,12.0,7.0,60.0,0.28,1,1,1,0,0,0,0,0,0.0,0,0,1440,0,1
2309,806,70,70,270,1,55,80,2,0,1,3,1,9.950617283950617,0.2029520295202952,0.25830258302583026,0.06815365551425032,0,0,0,0,1,0,1,0,0.0,0,1,56420,270,0
2317,1081,70,70,272,0,57,216,2,0,1,4,8,4.981566820276497,0.2087912087912088,0.2564102564102564,0.05268022181146026,0,0,0,0,1,0,1,0,0.0,0,1,75670,272,0
2342,13,14,14,165,107,1,11,0,0,0,2,6,1.0833333333333333,0.006024096385542169,0.08433734939759036,0.07142857142857142,0,1,0,1,0,1,1,1,0.0,0,0,182,0,0
2345,1238,70,70,254,1,53,105,1,0,1,4,8,11.679245283018869,0.20784313725490197,0.27450980392156865,0.042776432606941084,0,0,0,0,1,0,1,0,0.0,0,1,86660,254,0
2350,1044,70,70,189,0,29,124,2,0,1,4,8,8.352,0.15263157894736842,0.3684210526315789,0.027751196172248804,0,0,0,0,1,0,1,0,0.0,0,0,73080,189,0
2365,93,61,60,87,184,17,13,1,1,1,2,8,6.642857142857143,0.19318181818181818,0.6931818181818182,0.18085106382978725,1,0,0,0,0,0,1,0,0.016129032258064516,0,0,5673,87,0
2366,15,21,21,265,5,1,14,1,0,1,1,8,1.0,0.0037593984962406013,0.07894736842105263,0.0625,0,0,0,1,0,1,1,1,0.0,0,0,315,265,0
2377,468,55,41,268,2,39,31,1,14,1,3,1,14.625,0.1449814126394052,0.20446096654275092,0.08315565031982942,0,0,0,0,0,0,0,0,0.25,0,0,25740,268,0
2381,705,70,70,268,5,28,112,1,0,1,2,1,6.238938053097345,0.10408921933085502,0.26022304832713755,0.039660056657223795,0,0,0,0,1,0,1,0,0.0,0,0,49350,268,0
2383,111,70,70,216,53,17,35,0,0,0,2,8,3.0833333333333335,0.07834101382488479,0.3225806451612903,0.15178571428571427,0,1,0,0,1,0,1,0,0.0,0,0,7770,0,0
2388,412,67,58,28,144,11,30,1,9,1,2,0,13.290322580645162,0.3793103448275862,2.310344827586207,0.026634382566585957,0,0,1,0,0,0,0,0,0.1323529411764706,0,0,27604,28,0
2391,801,70,70,268,1,51,86,1,0,1,3,5,9.206896551724139,0.1895910780669145,0.26022304832713755,0.06359102244389027,0,0,0,0,1,0,1,0,0.0,0,1,56070,268,0
2395,25,35,34,79,8,3,14,0,1,0,4,7,1.6666666666666667,0.0375,0.4375,0.11538461538461539,0,1,0,1,0,1,1,1,0.027777777777777776,0,0,875,0,1
2401,458,70,70,162,109,19,81,1,0,1,4,4,5.585365853658536,0.1165644171779141,0.4294478527607362,0.04139433551198257,0,0,0,0,1,0,1,0,0.0,0,0,32060,162,0
2404,203,70,67,266,6,17,25,0,3,0,2,6,7.8076923076923075,0.06367041198501873,0.26217228464419473,0.08333333333333333,0,1,0,0,1,0,0,0,0.04225352112676056,0,0,14210,0,0
2408,22,17,16,239,31,6,7,1,1,1,2,0,2.75,0.025,0.07083333333333333,0.2608695652173913,0,0,0,1,0,0,1,1,0.05555555555555555,0,0,374,239,1
2415,13,5,5,205,38,1,13,0,0,0,4,2,0.9285714285714286,0.0048543689320388345,0.024271844660194174,0.07142857142857142,0,1,0,1,0,1,1,1,0.0,0,0,65,0,0
2416,4051,70,70,232,0,47,263,2,0,1,4,7,15.344696969696969,0.2017167381974249,0.30042918454935624,0.011599210266535044,0,0,1,0,1,0,1,0,0.0,0,1,283570,232,1
2424,510,70,61,85,186,34,67,2,9,1,1,1,7.5,0.3953488372093023,0.813953488372093,0.06653620352250489,1,0,0,0,1,0,0,0,0.1267605633802817,0,0,35700,85,0
2439,288,63,54,113,159,20,27,1,9,1,3,2,10.285714285714286,0.17543859649122806,0.5526315789473685,0.06920415224913495,0,0,0,0,0,0,0,0,0.140625,0,0,18144,113,0
2447,4532,70,70,159,0,69,300,3,0,1,2,6,15.056478405315614,0.43125,0.4375,0.015221707478491065,0,0,1,0,1,0,1,0,0.0,1,1,317240,159,0
2448,496,70,70,78,4,39,37,1,0,1,2,6,13.052631578947368,0.4936708860759494,0.8860759493670886,0.07847082494969819,0,0,0,0,1,0,1,0,0.0,0,0,34720,78,1
2450,89,59,55,122,146,10,13,0,4,0,3,6,6.357142857142857,0.08130081300813008,0.4796747967479675,0.1111111111111111,0,1,0,0,0,0,0,0,0.06666666666666667,0,0,5251,0,0
2472,8,27,27,214,45,2,4,1,0,1,1,5,1.6,0.009302325581395349,0.12558139534883722,0.2222222222222222,0,0,0,1,0,1,1,1,0.0,0,0,216,214,1
2482,2321,70,70,166,4,78,152,1,0,1,2,6,15.169934640522875,0.46706586826347307,0.41916167664670656,0.03359173126614987,0,0,1,0,1,0,1,0,0.0,0,1,162470,166,0
2484,5,70,70,0,80,2,1,1,0,1,3,2,2.5,2.0,70.0,0.3333333333333333,0,0,0,0,1,1,0,0,0.0,0,0,350,0,1
2489,68,62,60,89,1,6,12,1,2,1,2,1,5.230769230769231,0.06666666666666667,0.6888888888888889,0.08695652173913043,0,0,0,0,0,0,0,0,0.031746031746031744,0,0,4216,89,1
2504,41,18,13,39,220,3,9,0,5,0,2,8,4.1,0.075,0.45,0.07142857142857142,1,1,0,0,0,1,0,1,0.2631578947368421,0,0,738,0,0
2511,701,58,29,244,8,29,38,1,29,1,4,2,17.974358974358974,0.11836734693877551,0.23673469387755103,0.04131054131054131,0,0,0,0,0,0,0,0,0.4915254237288136,0,0,40658,244,0
2515,243,50,38,257,6,19,42,2,12,1,2,0,5.651162790697675,0.07364341085271318,0.1937984496124031,0.0778688524590164,0,0,0,0,0,0,0,0,0.23529411764705882,0,0,12150,257,0
2519,1862,70,70,222,1,44,159,1,0,1,1,6,11.6375,0.19730941704035873,0.31390134529147984,0.023617820719269995,0,0,1,0,1,0,1,0,0.0,0,1,130340,222,0
2528,14,27,27,250,5,1,10,0,0,0,4,2,1.2727272727272727,0.00398406374501992,0.10756972111553785,0.06666666666666667,0,1,0,1,0,1,1,1,0.0,0,0,378,0,0
2534,317,62,57,251,20,38,64,2,5,1,4,5,4.876923076923077,0.15079365079365079,0.24603174603174602,0.11949685534591195,0,0,0,0,0,0,0,0,0.07936507936507936,0,0,19654,251,0
2548,86,70,70,58,0,13,10,1,0,1,2,6,7.818181818181818,0.22033898305084745,1.1864406779661016,0.14942528735632185,0,0,0,0,1,0,1,0,0.0,0,0,6020,58,0
2553,40,47,47,38,107,3,19,1,0,1,1,1,2.0,0.07692307692307693,1.205128205128205,0.07317073170731707,0,0,0,0,0,1,1,0,0.0,0,0,1880,38,0
2554,139,70,70,273,0,10,27,1,0,1,1,1,4.964285714285714,0.0364963503649635,0.25547445255474455,0.07142857142857142,0,0,0,0,1,0,1,0,0.0,0,0,9730,273,0
2563,163,70,70,270,1,24,36,1,0,1,4,7,4.405405405405405,0.08856088560885608,0.25830258302583026,0.14634146341463414,0,0,0,0,1,0,1,0,0.0,0,0,11410,270,0
2577,777,70,70,118,0,35,90,1,0,1,4,4,8.538461538461538,0.29411764705882354,0.5882352941176471,0.04498714652956298,0,0,0,0,1,0,1,0,0.0,0,0,54390,118,0
2579,250,70,70,243,0,52,46,2,0,1,4,5,5.319148936170213,0.21311475409836064,0.28688524590163933,0.20717131474103587,0,0,0,0,1,0,1,0,0.0,0,1,17500,243,0
2584,529,70,63,267,5,34,71,2,7,1,3,6,7.347222222222222,0.12686567164179105,0.26119402985074625,0.06415094339622641,0,0,0,0,1,0,0,0,0.09859154929577464,0,0,37030,267,0
2592,9,60,60,0,229,3,1,0,0,0,3,2,4.5,3.0,60.0,0.3,1,1,1,0,0,1,0,0,0.0,0,0,540,0,1
2597,32,1,1,133,0,1,27,0,0,0,4,4,1.1428571428571428,0.007462686567164179,0.007462686567164179,0.030303030303030304,0,1,0,1,0,1,1,1,0.0,0,0,32,0,1
2603,643,70,70,98,174,29,102,1,0,1,1,7,6.242718446601942,0.29292929292929293,0.7070707070707071,0.04503105590062112,0,0,0,0,1,0,1,0,0.0,0,0,45010,98,0
2608,7,16,16,52,31,1,6,0,0,0,3,4,1.0,0.018867924528301886,0.3018867924528302,0.125,0,1,0,1,0,1,1,1,0.0,0,0,112,0,1
2612,37,12,1,79,183,3,5,0,11,0,4,7,6.166666666666667,0.0375,0.15,0.07894736842105263,1,1,0,0,0,1,0,1,0.8461538461538461,0,0,444,0,1
2613,177,70,70,58,53,17,25,1,0,1,3,1,6.8076923076923075,0.288135593220339,1.1864406779661016,0.09550561797752809,0,0,0,0,1,0,1,0,0.0,0,0,12390,58,0
2622,8,60,60,200,0,1,6,1,0,1,4,4,1.1428571428571428,0.004975124378109453,0.29850746268656714,0.1111111111111111,0,0,0,1,0,1,1,0,0.0,0,0,480,200,1
2633,1041,70,66,262,9,22,91,1,4,1,4,8,11.315217391304348,0.08365019011406843,0.2661596958174905,0.02111324376199616,0,0,0,0,1,0,0,0,0.056338028169014086,0,0,72870,262,0
2635,80,70,70,140,81,12,12,1,0,1,3,6,6.153846153846154,0.0851063829787234,0.49645390070921985,0.14814814814814814,0,0,0,0,1,0,1,0,0.0,0,0,5600,140,0
2658,724,70,70,240,0,32,105,1,0,1,4,5,6.830188679245283,0.13278008298755187,0.29045643153526973,0.044137931034482755,0,0,0,0,1,0,1,0,0.0,0,0,50680,240,0
2660,130,60,58,18,69,15,19,0,2,0,2,6,6.5,0.7894736842105263,3.1578947368421053,0.11450381679389313,0,1,0,0,0,0,0,0,0.03278688524590164,0,0,7800,0,1
2663,2062,70,70,273,0,74,253,1,0,1,1,8,8.118110236220472,0.27007299270072993,0.25547445255474455,0.03587009209888512,0,0,0,0,1,0,1,0,0.0,0,1,144340,273,0
2667,113,12,12,182,6,3,69,1,0,1,3,4,1.6142857142857143,0.01639344262295082,0.06557377049180328,0.02631578947368421,0,0,0,0,0,1,1,1,0.0,0,0,1356,182,0
2680,10,22,22,2,2,1,4,1,0,1,1,6,2.0,0.3333333333333333,7.333333333333333,0.09090909090909091,0,0,0,0,0,1,0,1,0.0,0,0,220,2,1
2692,653,70,70,114,159,30,61,1,0,1,3,1,10.53225806451613,0.2608695652173913,0.6086956521739131,0.045871559633027525,0,0,0,0,1,0,1,0,0.0,0,0,45710,114,0
2695,4408,70,70,224,0,51,289,1,0,1,1,7,15.2,0.22666666666666666,0.3111111111111111,0.0115672488092538,0,0,1,0,1,0,1,0,0.0,0,1,308560,224,1
2715,1263,70,70,273,0,65,153,2,0,1,0,7,8.2012987012987,0.23722627737226276,0.25547445255474455,0.051424050632911396,0,0,0,0,1,0,1,0,0.0,0,1,88410,273,0
2736,372,70,70,270,0,22,26,1,0,1,4,7,13.777777777777779,0.08118081180811808,0.25830258302583026,0.058981233243967826,0,0,0,0,1,0,1,0,0.0,0,0,26040,270,1
2743,28,8,2,0,118,3,2,0,6,0,2,0,9.333333333333334,3.0,8.0,0.10344827586206896,0,1,1,0,0,1,0,1,0.6666666666666666,0,0,224,0,1
2763,1117,70,70,268,0,58,159,2,0,1,4,2,6.98125,0.21561338289962825,0.26022304832713755,0.0518783542039356,0,0,0,0,1,0,1,0,0.0,0,1,78190,268,0
2776,10,14,14,181,4,1,6,0,0,0,4,5,1.4285714285714286,0.005494505494505495,0.07692307692307693,0.09090909090909091,0,1,0,1,0,1,1,1,0.0,0,0,140,0,0
2780,1418,70,70,272,0,51,99,1,0,1,2,0,14.18,0.18681318681318682,0.2564102564102564,0.035940803382663845,0,0,0,0,1,0,1,0,0.0,0,1,99260,272,0
2786,27,70,70,95,10,8,4,1,0,1,4,4,5.4,0.08333333333333333,0.7291666666666666,0.2857142857142857,0,0,0,1,1,0,1,0,0.0,0,0,1890,95,1
2792,39,61,60,55,152,3,7,1,1,1,4,7,4.875,0.05357142857142857,1.0892857142857142,0.075,0,0,0,0,0,1,1,0,0.016129032258064516,0,0,2379,55,1
2796,1216,70,70,179,0,50,107,2,0,1,1,1,11.25925925925926,0.2777777777777778,0.3888888888888889,0.041084634346754315,0,0,0,0,1,0,1,0,0.0,0,1,85120,179,0
2800,5,7,7,8,76,1,3,0,0,0,3,5,1.25,0.1111111111111111,0.7777777777777778,0.16666666666666666,0,1,0,0,0,1,0,1,0.0,0,0,35,0,1
2808,2476,70,70,273,0,53,190,2,0,1,1,1,12.963350785340314,0.19343065693430658,0.25547445255474455,0.021396851029471135,0,0,1,0,1,0,1,0,0.0,0,1,173320,273,0
2818,81,49,46,13,184,8,8,0,3,0,3,1,9.0,0.5714285714285714,3.5,0.0975609756097561,1,1,0,0,0,0,0,0,0.06,0,0,3969,0,1
2828,381,70,70,271,0,19,112,1,0,1,2,0,3.3716814159292037,0.06985294117647059,0.25735294117647056,0.049738219895287955,0,0,0,0,1,0,1,0,0.0,0,0,26670,271,0
2834,152,43,38,165,105,16,18,2,5,1,3,4,8.0,0.0963855421686747,0.25903614457831325,0.10457516339869281,0,0,0,0,0,0,0,1,0.11363636363636363,0,0,6536,165,0
2843,500,62,51,251,20,45,69,0,11,0,2,0,7.142857142857143,0.17857142857142858,0.24603174603174602,0.08982035928143713,0,1,0,0,0,0,0,0,0.1746031746031746,0,1,31000,0,0
2854,4968,70,70,264,0,69,363,1,0,1,3,5,13.648351648351648,0.26037735849056604,0.2641509433962264,0.01388609378144496,0,0,1,0,1,0,1,0,0.0,0,1,347760,264,0
2860,88,17,1,248,4,3,9,0,16,0,0,3,8.8,0.012048192771084338,0.06827309236947791,0.033707865168539325,0,1,0,1,0,1,0,1,0.8888888888888888,0,0,1496,0,0
2861,12,16,16,232,10,3,10,1,0,1,4,5,1.0909090909090908,0.012875536480686695,0.06866952789699571,0.23076923076923078,0,0,0,1,0,1,1,1,0.0,0,0,192,232,0
2866,6798,70,70,273,0,81,356,1,0,1,4,4,19.04201680672269,0.2956204379562044,0.25547445255474455,0.011913516693631417,0,0,1,0,1,0,1,0,0.0,0,1,475860,273,0
2868,138,23,18,174,19,18,26,0,5,0,2,1,5.111111111111111,0.10285714285714286,0.13142857142857142,0.12949640287769784,0,1,0,0,0,0,0,1,0.20833333333333334,0,0,3174,0,1
2873,9,10,10,0,222,4,1,0,0,0,2,6,4.5,4.0,10.0,0.4,1,1,1,0,0,0,0,1,0.0,0,0,90,0,1
2874,95,52,49,249,6,15,20,1,3,1,2,8,4.523809523809524,0.06,0.208,0.15625,0,0,0,1,0,0,0,0,0.05660377358490566,0,0,4940,249,0
2877,1134,70,70,180,0,42,104,2,0,1,2,1,10.8,0.23204419889502761,0.3867403314917127,0.03700440528634361,0,0,0,0,1,0,1,0,0.0,0,0,79380,180,0
2888,807,70,70,244,0,36,209,2,0,1,4,2,3.842857142857143,0.1469387755102041,0.2857142857142857,0.04455445544554455,0,0,0,0,1,0,1,0,0.0,0,0,56490,244,0
2911,35,24,24,268,1,5,22,1,0,1,4,2,1.5217391304347827,0.01858736059479554,0.08921933085501858,0.1388888888888889,0,0,0,1,0,0,1,1,0.0,0,0,840,268,0
2916,4518,70,70,273,0,57,464,1,0,1,3,1,9.716129032258065,0.20802919708029197,0.25547445255474455,0.012613410046470458,0,0,1,0,1,0,1,0,0.0,0,1,316260,273,0
2918,17,34,33,201,30,2,7,0,1,0,4,7,2.125,0.009900990099009901,0.16831683168316833,0.1111111111111111,0,1,0,1,0,1,1,1,0.02857142857142857,0,0,578,0,1
2946,57,70,70,236,1,15,17,0,0,0,3,2,3.1666666666666665,0.06329113924050633,0.29535864978902954,0.25862068965517243,0,1,0,1,1,0,1,0,0.0,0,0,3990,0,0
2968,1808,70,60,265,3,58,187,1,10,1,4,5,9.617021276595745,0.21804511278195488,0.2631578947368421,0.032061912658927584,0,0,0,0,1,0,0,0,0.14084507042253522,0,1,126560,265,0
2970,2051,70,70,220,0,38,217,1,0,1,3,1,9.408256880733944,0.17194570135746606,0.3167420814479638,0.018518518518518517,0,0,1,0,1,0,1,0,0.0,0,0,143570,220,0
2971,43,55,53,166,12,6,12,0,2,0,3,5,3.3076923076923075,0.03592814371257485,0.32934131736526945,0.13636363636363635,0,1,0,1,0,0,0,0,0.03571428571428571,0,0,2365,0,0
2993,2534,70,70,272,0,79,137,3,0,1,4,2,18.36231884057971,0.2893772893772894,0.2564102564102564,0.03116370808678501,0,0,1,0,1,0,1,0,0.0,1,1,177380,272,0
2998,1151,70,67,259,2,38,195,2,3,1,4,4,5.872448979591836,0.14615384615384616,0.2692307692307692,0.03298611111111111,0,0,0,0,1,0,0,0,0.04225352112676056,0,0,80570,259,0
3012,19,60,60,0,250,1,1,0,0,0,2,0,9.5,1.0,60.0,0.05,1,1,1,0,0,1,0,0,0.0,0,0,1140,0,0
3017,124,68,64,201,26,9,12,0,4,0,1,1,9.538461538461538,0.04455445544554455,0.33663366336633666,0.072,0,1,0,0,0,0,0,0,0.057971014492753624,0,0,8432,0,0
3029,3309,70,63,271,0,60,264,1,7,1,1,8,12.486792452830189,0.22058823529411764,0.25735294117647056,0.01812688821752266,0,0,1,0,1,0,0,0,0.09859154929577464,0,1,231630,271,0
3052,849,70,70,212,0,21,93,1,0,1,3,8,9.03191489361702,0.09859154929577464,0.3286384976525822,0.024705882352941175,0,0,0,0,1,0,1,0,0.0,0,0,59430,212,0
3059,28,1,1,138,5,1,16,1,0,1,1,8,1.6470588235294117,0.007194244604316547,0.007194244604316547,0.034482758620689655,0,0,0,1,0,1,1,1,0.0,0,0,28,138,1
3063,907,70,70,75,4,57,56,2,0,1,3,5,15.912280701754385,0.75,0.9210526315789473,0.06277533039647577,0,0,1,0,1,0,1,0,0.0,0,1,63490,75,0
3082,30,70,70,43,0,7,14,1,0,1,3,1,2.0,0.1590909090909091,1.5909090909090908,0.22580645161290322,0,0,0,0,1,0,1,0,0.0,0,0,2100,43,0
3099,7,60,60,0,246,1,1,0,0,0,4,7,3.5,1.0,60.0,0.125,1,1,0,0,0,1,0,0,0.0,0,0,420,0,0
3100,2343,70,70,273,0,68,408,2,0,1,4,2,5.728606356968215,0.24817518248175183,0.25547445255474455,0.02901023890784983,0,0,1,0,1,0,1,0,0.0,0,1,164010,273,0
3103,31,4,4,260,4,1,29,0,0,0,2,8,1.0333333333333334,0.0038314176245210726,0.01532567049808429,0.03125,0,1,0,1,0,1,1,1,0.0,0,0,124,0,0
3121,10,1,1,67,10,1,8,0,0,0,3,5,1.1111111111111112,0.014705882352941176,0.014705882352941176,0.09090909090909091,0,1,0,1,0,1,1,1,0.0,0,0,10,0,1
3142,7,70,70,38,184,2,3,0,0,0,4,4,1.75,0.05128205128205128,1.794871794871795,0.25,1,1,0,1,1,1,1,0,0.0,0,0,490,0,0
3160,178,70,70,93,178,16,48,1,0,1,3,2,3.63265306122449,0.1702127659574468,0.7446808510638298,0.0893854748603352,0,0,0,0,1,0,1,0,0.0,0,0,12460,93,0
3161,10,49,49,0,172,3,1,1,0,1,2,8,5.0,3.0,49.0,0.2727272727272727,0,0,1,0,0,1,0,0,0.0,0,0,490,0,1
3176,970,70,70,90,175,14,131,1,0,1,3,5,7.348484848484849,0.15384615384615385,0.7692307692307693,0.014418125643666324,0,0,1,0,1,0,1,0,0.0,0,0,67900,90,0
3187,1077,70,70,229,0,48,116,1,0,1,2,0,9.205128205128204,0.20869565217391303,0.30434782608695654,0.04452690166975881,0,0,0,0,1,0,1,0,0.0,0,1,75390,229,1
3189,548,52,22,199,52,28,41,1,30,1,0,7,13.047619047619047,0.14,0.26,0.051001821493624776,0,0,0,0,0,0,0,0,0.5660377358490566,0,0,28496,199,1
3196,10,55,55,29,34,4,5,0,0,0,4,4,1.6666666666666667,0.13333333333333333,1.8333333333333333,0.36363636363636365,0,1,0,1,0,0,0,0,0.0,0,0,550,0,0
3202,49,70,70,98,4,13,4,1,0,1,2,1,9.8,0.13131313131313133,0.7070707070707071,0.26,0,0,0,0,1,0,1,0,0.0,0,0,3430,98,1
3218,1313,70,60,219,7,41,85,1,10,1,2,0,15.267441860465116,0.18636363636363637,0.3181818181818182,0.03120243531202435,0,0,0,0,1,0,0,0,0.14084507042253522,0,0,91910,219,0
3236,3059,70,6,263,10,70,256,3,64,1,4,2,11.90272373540856,0.26515151515151514,0.26515151515151514,0.02287581699346405,0,0,1,0,1,0,0,0,0.9014084507042254,1,1,214130,263,0
3249,1793,70,70,272,0,27,226,1,0,1,2,1,7.898678414096916,0.0989010989010989,0.2564102564102564,0.015050167224080268,0,0,0,0,1,0,1,0,0.0,0,0,125510,272,0
3251,755,70,66,261,10,29,181,1,4,1,2,6,4.148351648351649,0.11068702290076336,0.26717557251908397,0.03835978835978836,0,0,0,0,1,0,0,0,0.056338028169014086,0,0,52850,261,0
3256,670,70,60,253,7,38,61,3,10,1,1,6,10.806451612903226,0.14960629921259844,0.2755905511811024,0.05663189269746647,0,0,0,0,1,0,0,0,0.14084507042253522,1,0,46900,253,0
3275,2295,70,70,273,0,45,256,2,0,1,2,6,8.929961089494164,0.16423357664233576,0.25547445255474455,0.0195993031358885,0,0,1,0,1,0,1,0,0.0,0,1,160650,273,0
3284,149,70,70,177,0,22,50,2,0,1,4,2,2.9215686274509802,0.12359550561797752,0.39325842696629215,0.14666666666666667,0,0,0,0,1,0,1,0,0.0,0,0,10430,177,0
3312,381,70,70,266,0,21,38,1,0,1,1,1,9.76923076923077,0.07865168539325842,0.26217228464419473,0.0549738219895288,0,0,0,0,1,0,1,0,0.0,0,0,26670,266,0
3320,1235,70,70,271,0,20,222,2,0,1,4,5,5.538116591928251,0.07352941176470588,0.25735294117647056,0.016181229773462782,0,0,0,0,1,0,1,0,0.0,0,0,86450,271,0
3322,2358,70,70,269,0,42,116,2,0,1,4,7,20.153846153846153,0.15555555555555556,0.25925925925925924,0.017804154302670624,0,0,1,0,1,0,1,0,0.0,0,0,165060,269,0
